photo,rot,ours_overall,classical_sky,sota_clip
20250822_123318,270,0.7533141388111674,18.90725226151318,7.824599742889404e-05
20250822_123328,0,0.8700538636243622,116.98319865794159,0.03211893141269684
20250822_123328,90,0.870065710234047,-35.083547491776315,0.018467217683792114
20250822_123328,180,0.8700633483030166,-116.98319865794159,0.00014966726303100586
20250822_123328,270,0.8700579881314485,35.083547491776315,0.018887370824813843
20250822_123341,0,0.8366777215254184,67.96420110386867,0.020427152514457703
20250822_123341,90,0.8366821107347945,-37.9521484375,0.004008680582046509
20250822_123341,180,0.836690524457206,-67.96420110386867,0.004802197217941284
20250822_123341,270,0.8366671203358883,37.9521484375,0.006113588809967041
20250822_123347,0,0.788488211243698,16.359096671746343,0.023940667510032654
20250822_123347,90,0.7885148801070755,22.92234400699013,0.002419888973236084
20250822_123347,180,0.7885132915134205,-16.359096671746343,0.008837759494781494
20250822_123347,270,0.7885203994728112,-22.92234400699013,0.017087891697883606
20250822_123354,0,0.7864214803087073,7.464924637272844,0.024295926094055176
20250822_123354,90,0.7863863150754427,-19.68161492598682,-0.0027074962854385376
20250822_123354,180,0.7864476681335076,-7.464924637272844,0.004217401146888733
20250822_123354,270,0.7864295278410933,19.68161492598682,0.009336903691291809
20250822_123400,0,0.798414165252223,24.876986515386278,0.01499783992767334
20250822_123400,90,0.7984087274533316,-57.695312500000014,-0.013815835118293762
20250822_123400,180,0.7984058805213635,-24.876986515386278,-0.023653805255889893
20250822_123400,270,0.7984330548126827,57.695312500000014,-0.007257968187332153
20250822_123409,0,0.8326998336625686,26.586452637375288,0.0232725590467453
20250822_123409,90,0.832678714798017,-70.70115902549342,0.006286337971687317
20250822_123409,180,0.8327149249131971,-26.586452637375288,-0.01073482632637024
20250822_123409,270,0.8327230604965763,70.70115902549342,0.0010097771883010864
20250822_123430,0,0.7918499789184588,60.84313411620076,0.00705873966217041
20250822_123430,90,0.7918429652168223,54.98533228824013,-0.0017716139554977417
20250822_123430,180,0.7912452458823077,-60.84313411620076,-0.024852216243743896
20250822_123430,270,0.7906368593692608,-54.98533228824013,-0.004813253879547119
20250822_123443,0,0.8346343439147141,96.13095954615888,0.014111042022705078
20250822_123443,90,0.8346331142552172,-9.23118832236841,0.004809513688087463
20250822_123443,180,0.8346443436974181,-96.13095954615888,0.0045029520988464355
20250822_123443,270,0.8346512043527227,9.23118832236841,0.006775960326194763
20250822_123448,0,0.8654434492110582,143.4789919194765,0.003207758069038391
20250822_123448,90,0.8654372530376625,-58.59830515008224,-0.00204506516456604
20250822_123448,180,0.8654696881999869,-143.4789919194765,-0.024998754262924194
20250822_123448,270,0.8654651757200934,58.59830515008224,-0.006578162312507629
20250822_123451,0,0.8791547729214935,134.62366658556263,0.014256030321121216
20250822_123451,90,0.8791532764587157,-25.64275159333883,0.020336896181106567
20250822_123451,180,0.8791442842837655,-134.62366658556263,-0.007052332162857056
20250822_123451,270,0.8791591785109139,25.64275159333883,-0.005511373281478882
20250822_123501,0,0.8186249876590009,34.73939351253057,0.01768288016319275
20250822_123501,90,0.818657406586589,58.90001798930922,0.004681125283241272
20250822_123501,180,0.8186689395283209,-34.73939351253057,-0.03648948669433594
20250822_123501,270,0.8186508096640787,-58.90001798930922,-0.0034187287092208862
20250822_123510,0,0.7899592814406462,0.88842218494284,0.001112416386604309
20250822_123510,90,0.7899438955282984,30.18482730263156,-0.01407693326473236
20250822_123510,180,0.7899565588780548,-0.88842218494284,-0.0355265736579895
20250822_123510,270,0.7899654531941201,-30.18482730263156,-0.011403247714042664
20250822_123514,0,0.787564121825758,61.5338652050865,0.023073911666870117
20250822_123514,90,0.7875542168817407,41.83318128083883,-0.008943602442741394
20250822_123514,180,0.787548740582814,-61.5338652050865,-0.022290080785751343
20250822_123514,270,0.7875558596405859,-41.83318128083883,-0.012666970491409302
20250822_123518,0,0.7781273919688534,-15.831256643061124,0.006390243768692017
20250822_123518,90,0.7781326641298595,-35.26447496916117,0.005729645490646362
20250822_123518,180,0.7781357909986347,15.831256643061124,0.002247929573059082
20250822_123518,270,0.7781434613784235,35.26447496916117,-0.0070326924324035645
20250822_123521,0,0.794488364538706,83.2055283074441,0.009392067790031433
20250822_123521,90,0.7944847836845458,29.53793816817432,-0.01027284562587738
20250822_123521,180,0.7944787189774803,-83.2055283074441,-0.018345236778259277
20250822_123521,270,0.7945046876759185,-29.53793816817432,-0.003772631287574768
20250822_123528,0,0.7932061500982448,18.010071841104406,0.02100503444671631
20250822_123528,90,0.7932020048865465,20.34567100123354,-0.019931122660636902
20250822_123528,180,0.7932425170276425,-18.010071841104406,-0.025075435638427734
20250822_123528,270,0.7932313791787231,-20.34567100123354,-0.01648549735546112
20250822_123534,0,0.8086474986985813,16.87476469156988,0.011186480522155762
20250822_123534,90,0.8086450225297304,-9.9964599609375,-0.0003853738307952881
20250822_123534,180,0.8086684214906634,-16.87476469156988,-0.008915215730667114
20250822_123534,270,0.8086427277755838,9.9964599609375,-0.0031478554010391235
20250822_123539,0,0.8051427393107798,-2.783785168205526,0.018711775541305542
20250822_123539,90,0.8051475618480307,9.2863062808388,0.0005769878625869751
20250822_123539,180,0.8051454750860504,2.783785168205526,-0.01245659589767456
20250822_123539,270,0.8051427052038476,-9.2863062808388,0.0055916160345077515
20250822_123604,0,0.8058593766581404,54.4349528833763,0.013350695371627808
20250822_123604,90,0.8058431547276318,1.5124733860924664,0.005234062671661377
20250822_123604,180,0.8058433616862009,-54.4349528833763,-0.009376466274261475
20250822_123604,270,0.8058479563538046,-1.5124733860924664,0.008005201816558838
20250822_123916,0,0.8235784651395162,53.88417968750001,0.008043408393859863
20250822_123916,90,0.8235665505738566,14.499665966787546,0.0001363307237625122
20250822_123916,180,0.8235676271635519,-53.88417968750001,-0.028012841939926147
20250822_123916,270,0.8235694405982881,-14.499665966787546,-0.0023907124996185303
20250822_125147,0,0.7459917441122791,20.688859610721977,0.01399540901184082
20250822_125147,90,0.7460107277187888,-8.84679309968152,0.020526856184005737
20250822_125147,180,0.746009146897748,-20.688859610721977,0.02908995747566223
20250822_125147,270,0.7459956684148638,8.84679309968152,0.024993717670440674
20250822_125441,0,0.7451403882973865,1.9231160481770644,0.018223553895950317
20250822_125441,90,0.7451245484677328,-63.610342334636684,0.01659172773361206
20250822_125441,180,0.7451331707501578,-1.9231160481770644,0.01398003101348877
20250822_125441,270,0.7451383472643646,63.610342334636684,0.0158938467502594
20250822_183651,0,0.8517911800156804,61.2835257820137,0.026004716753959656
20250822_183651,90,0.8517785862715453,-28.985511779785156,0.008617550134658813
20250822_183651,180,0.8517804903333386,-61.2835257820137,-0.023462951183319092
20250822_183651,270,0.8517680017813837,28.985511779785156,0.01984386146068573
20250822_192248,0,0.5458899157862022,51.25853418255133,0.023311123251914978
20250822_192248,90,0.545783666569242,-35.894493103027344,0.017922818660736084
20250822_192248,180,0.5458646048447611,-51.25853418255133,-0.023138970136642456
20250822_192248,270,0.5457880951309775,35.894493103027344,0.018160805106163025
20250822_192259,0,0.7503361135642592,-5.689157196969688,0.011721596121788025
20250822_192259,90,0.7506244853517055,-9.936859130859375,0.016694113612174988
20250822_192259,180,0.7503590509824029,5.689157196969688,-0.021864980459213257
20250822_192259,270,0.75062413648235,9.936859130859375,0.01896679401397705
20250822_192327,0,0.6448038764366659,-9.982920179618787,0.017868712544441223
20250822_192327,90,0.6447408665738729,8.007801055908203,0.021288052201271057
20250822_192327,180,0.644837185522079,9.982920179618787,-0.0071648359298706055
20250822_192327,270,0.6447223885952864,-8.007801055908203,0.011006176471710205
20250822_192328,0,0.6520092109186892,-14.631815890762454,0.02003130316734314
20250822_192328,90,0.6519706058186194,6.837974548339844,0.024485677480697632
20250822_192328,180,0.652040883082432,14.631815890762454,-0.013199985027313232
20250822_192328,270,0.6519534352505225,-6.837974548339844,0.020490974187850952
20250822_192352,0,0.8301854246363353,-29.075581928152502,0.004607081413269043
20250822_192352,90,0.8301865158786483,-10.990528106689453,0.008944734930992126
20250822_192352,180,0.8301923257117048,29.075581928152502,-0.013393908739089966
20250822_192352,270,0.8301838354802523,10.990528106689453,0.007917732000350952
20250822_192356,0,0.8232063748191233,-17.11448787267841,0.020245328545570374
20250822_192356,90,0.8232188241532925,-1.4359321594238281,0.014953762292861938
20250822_192356,180,0.8232078008506957,17.11448787267841,-0.014175593852996826
20250822_192356,270,0.823237697760683,1.4359321594238281,0.02125813066959381
20250822_192441,0,0.932596959658494,9.667751099706749,0.03825762867927551
20250822_192441,90,0.9325984973565702,-4.453559875488281,0.014699980616569519
20250822_192441,180,0.9325883036980788,-9.667751099706749,-0.014455437660217285
20250822_192441,270,0.9325799333407272,4.453559875488281,0.012190759181976318
20250822_192451,0,0.9386577945489905,-3.5995463709677438,0.040106743574142456
20250822_192451,90,0.9386569791403667,-5.143566131591797,0.011901229619979858
20250822_192451,180,0.9386463355066605,3.5995463709677438,0.005677998065948486
20250822_192451,270,0.9386438149080129,5.143566131591797,0.03066602349281311
20250822_192500,0,0.9300222155010897,2.9467176808406634,0.04348829388618469
20250822_192500,90,0.9300222037746465,-8.297431945800781,0.0183974951505661
20250822_192500,180,0.9300193433971248,-2.9467176808406634,-0.003765702247619629
20250822_192500,270,0.9300141609143547,8.297431945800781,0.0184372216463089
20250822_192528,0,0.9330983313116888,6.379139173998041,0.015403151512145996
20250822_192528,90,0.9331058561382523,-11.895668029785156,0.0073082298040390015
20250822_192528,180,0.9331003378055782,-6.379139173998041,0.003904491662979126
20250822_192528,270,0.9331091543818606,11.895668029785156,0.010329246520996094
20250822_192530,0,0.9273404309494244,8.678076124144681,0.017278611660003662
20250822_192530,90,0.9273557843507734,-12.805397033691406,0.009631633758544922
20250822_192530,180,0.9273481535719209,-8.678076124144681,-0.00899273157119751
20250822_192530,270,0.9273459900023442,12.805397033691406,0.013124048709869385
20250822_193345,0,0.8480569395691419,52.50938569159334,0.006550520658493042
20250822_193345,90,0.8480550586217388,0.6810264587402344,-0.0012977272272109985
20250822_193345,180,0.8480544723067165,-52.50938569159334,-0.026401221752166748
20250822_193345,270,0.8480514278879298,-0.6810264587402344,-0.005970165133476257
20250822_193353,0,0.8474913616856938,53.61931610107422,0.009776890277862549
20250822_193353,90,0.8474906588342065,0.46543178763440096,0.001232340931892395
20250822_193353,180,0.8475033144729702,-53.61931610107422,-0.02724820375442505
20250822_193353,270,0.8474857083139172,-0.46543178763440096,0.009906962513923645
20250822_193356,0,0.844686879123507,62.23591232299805,0.009535014629364014
20250822_193356,90,0.8446915356673419,-2.703350287145639,0.0038739144802093506
20250822_193356,180,0.8447016065670682,-62.23591232299805,-0.025489240884780884
20250822_193356,270,0.8446733366224171,2.703350287145639,0.014068320393562317
20250822_193357,0,0.8447901957215558,61.198020935058594,0.011258572340011597
20250822_193357,90,0.8447781993277814,3.6583806818181728,0.004393324255943298
20250822_193357,180,0.844791735051896,-61.198020935058594,-0.020764082670211792
20250822_193357,270,0.8447963391165405,-3.6583806818181728,0.006578385829925537
20250822_193404,0,0.8474047765366141,52.7286491394043,0.01436278223991394
20250822_193404,90,0.8473973717481175,-3.6232549792277524,0.0015621483325958252
20250822_193404,180,0.8474086531354605,-52.7286491394043,-0.01835736632347107
20250822_193404,270,0.8473909410542586,3.6232549792277524,0.00685352087020874
20250822_193432,0,0.8410972728500404,45.524574279785156,0.011639237403869629
20250822_193432,90,0.8411045733985653,-0.41633064516129537,0.00701788067817688
20250822_193432,180,0.8410894241917587,-45.524574279785156,-0.013766229152679443
20250822_193432,270,0.8410876053486271,0.41633064516129537,0.0028319507837295532
20250822_193451,0,0.8477652565530852,74.00137710571289,-0.011531442403793335
20250822_193451,90,0.8478082539844255,2.4630109054252216,-0.007058247923851013
20250822_193451,180,0.847777609596738,-74.00137710571289,-0.0338401198387146
20250822_193451,270,0.8477969483078808,-2.4630109054252216,-0.003943458199501038
20250822_193458,0,0.8355533733966035,31.027572631835938,-0.001338079571723938
20250822_193458,90,0.8355572369867116,-6.055485551075279,2.8014183044433594e-05
20250822_193458,180,0.8355545173541118,-31.027572631835938,-0.0008475929498672485
20250822_193458,270,0.8355567906446192,6.055485551075279,-0.00857698917388916
20250822_193734,0,0.8435296443805135,22.535045623779297,0.00483471155166626
20250822_193734,90,0.8435272096725631,28.530917796920818,-0.006531208753585815
20250822_193734,180,0.8435234056323873,-22.535045623779297,-0.023506641387939453
20250822_193734,270,0.8435248026807838,-28.530917796920818,0.0010658204555511475
20250822_193736,0,0.8462709471202893,15.136066436767578,0.006392717361450195
20250822_193736,90,0.8462811463969615,35.590840359237546,-0.017650246620178223
20250822_193736,180,0.846282377608772,-15.136066436767578,-0.0219917893409729
20250822_193736,270,0.846270790910209,-35.590840359237546,0.002012580633163452
20250822_193945,0,0.6648837265424553,-27.110248565673828,0.005046844482421875
20250822_193945,90,0.6649379086595697,-8.446427480449643,-0.023939847946166992
20250822_193945,180,0.6648719291578441,27.110248565673828,-0.006966620683670044
20250822_193945,270,0.6649173444656579,8.446427480449643,-0.005588069558143616
20250822_193947,0,0.6529929306620035,-25.888771057128906,-0.0071871280670166016
20250822_193947,90,0.6527884352786713,-3.921454973118273,-0.0222131609916687
20250822_193947,180,0.6529921497675403,25.888771057128906,-0.014453232288360596
20250822_193947,270,0.6528035534965436,3.921454973118273,-0.005406394600868225
20250822_194036,0,0.8684875152234719,-18.701956561583586,0.03857697546482086
20250822_194036,90,0.8684937614617799,4.110416412353516,0.014622002840042114
20250822_194036,180,0.8684989708799989,18.701956561583586,0.0019250214099884033
20250822_194036,270,0.8685025543643895,-4.110416412353516,0.01010391116142273
20250822_194044,0,0.9163980286906744,-15.305606842041016,0.02834703028202057
20250822_194044,90,0.9163988765109745,-10.606079698191593,-0.0013913363218307495
20250822_194044,180,0.9163937015044621,15.305606842041016,-0.006656676530838013
20250822_194044,270,0.9163967248784973,10.606079698191593,-0.009291350841522217
20250822_194159,0,0.7413191468074588,30.932650598729225,-0.004527285695075989
20250822_194159,90,0.7411498649148291,3.7098617553710938,-0.00623205304145813
20250822_194159,180,0.7413043528416512,-30.932650598729225,-0.02655056118965149
20250822_194159,270,0.7411218982420902,-3.7098617553710938,-0.010748684406280518
20250822_194201,0,0.6763587280992809,34.331901423509294,-0.001944124698638916
20250822_194201,90,0.6760258603370908,1.5413169860839844,-0.00908862054347992
20250822_194201,180,0.6763915491059621,-34.331901423509294,-0.032468944787979126
20250822_194201,270,0.676042766610575,-1.5413169860839844,-0.010987654328346252
20250822_194258,0,0.7571240987977368,38.25272635630499,-0.003626719117164612
20250822_194258,90,0.7568274334095701,4.190937042236328,-0.012376517057418823
20250822_194258,180,0.7571306932753106,-38.25272635630499,-0.01126396656036377
20250822_194258,270,0.7568218548555619,-4.190937042236328,-0.01402999460697174
20250822_194259,0,0.6998732376521429,41.422344666422276,0.004485562443733215
20250822_194259,90,0.6998088402481103,4.4291534423828125,-0.003330141305923462
20250822_194259,180,0.6998735452071005,-41.422344666422276,-0.01731981337070465
20250822_194259,270,0.6998008854114578,-4.4291534423828125,-0.003056630492210388
20250822_194444,0,0.8741530120210731,13.054511852394917,0.03201080858707428
20250822_194444,90,0.874486098834665,-8.086360931396484,0.013028353452682495
20250822_194444,180,0.8740959075252237,-13.054511852394917,-0.007891714572906494
20250822_194444,270,0.8744398767261423,8.086360931396484,0.015237361192703247
20250822_194451,0,0.8723650039713564,13.23881201124145,0.0204312801361084
20250822_194451,90,0.8730032162248541,8.658023834228516,0.001874089241027832
20250822_194451,180,0.872397667251449,-13.23881201124145,-0.0047109127044677734
20250822_194451,270,0.8729802253502194,-8.658023834228516,-0.007826119661331177
20250822_194547,0,0.9078263799433717,35.19139862060547,0.026608705520629883
20250822_194547,90,0.9078366239656679,0.6467879398826994,0.026954054832458496
20250822_194547,180,0.9078207117995365,-35.19139862060547,-0.0023667514324188232
20250822_194547,270,0.9078473830865088,-0.6467879398826994,0.01983185112476349
20250822_194551,0,0.9002803520898929,14.237377166748047,0.01584601402282715
20250822_194551,90,0.9002661027098664,-14.002401790078196,0.0030601471662521362
20250822_194551,180,0.9002843504341587,-14.237377166748047,0.004003345966339111
20250822_194551,270,0.900296143529782,14.002401790078196,-0.01049649715423584
20250822_194644,0,0.9175782241703027,-0.7414283752441406,0.008014142513275146
20250822_194644,90,0.9175734671472456,16.319781738758564,0.0019886046648025513
20250822_194644,180,0.9175718490462571,0.7414283752441406,-0.011257678270339966
20250822_194644,270,0.9175721891996977,-16.319781738758564,0.003618180751800537
20250822_194648,0,0.9132933929890428,9.326282501220703,0.017794430255889893
20250822_194648,90,0.9132753431945043,12.32174440982405,0.005683138966560364
20250822_194648,180,0.9132775279711014,-9.326282501220703,-0.023960977792739868
20250822_194648,270,0.9132889864676539,-12.32174440982405,-0.00024649500846862793
20250822_194651,0,0.9104411238575663,29.72775650024414,0.019878223538398743
20250822_194651,90,0.9104561400015388,18.81976646505376,0.013567805290222168
20250822_194651,180,0.9104577036974478,-29.72775650024414,-0.013078510761260986
20250822_194651,270,0.910458282929236,-18.81976646505376,0.010360121726989746
20250822_194653,0,0.9054863040304942,23.903411865234375,0.030042201280593872
20250822_194653,90,0.9054922679486951,43.714664283968716,0.0065541863441467285
20250822_194653,180,0.9054873966821375,-23.903411865234375,-0.007681429386138916
20250822_194653,270,0.9054973605409656,-43.714664283968716,0.010861068964004517
20250822_194711,0,0.705413108206057,7.954353332519531,0.0362444669008255
20250822_194711,90,0.7053432915594683,-18.369509103128053,0.023184970021247864
20250822_194711,180,0.7053962743529837,-7.954353332519531,-0.012387871742248535
20250822_194711,270,0.7053556254261472,18.369509103128053,0.017116621136665344
20250822_194713,0,0.6750958586672405,-15.021919250488281,0.03097882866859436
20250822_194713,90,0.6752241960519616,-22.840351600684258,0.015949532389640808
20250822_194713,180,0.6750685246742307,15.021919250488281,-0.0005052089691162109
20250822_194713,270,0.6752005694042462,22.840351600684258,0.020778104662895203
20250822_194859,0,0.9088171856445021,10.071832233626594,0.008792445063591003
20250822_194859,90,0.9088142429308886,-1.6853981018066406,0.0025713741779327393
20250822_194859,180,0.9088183156103328,-10.071832233626594,-0.009628117084503174
20250822_194859,270,0.908814744626723,1.6853981018066406,-0.0035989582538604736
20250822_194903,0,0.8942131045285687,4.141835441104604,0.0166672021150589
20250822_194903,90,0.8942118811684978,9.00146484375,0.001054033637046814
20250822_194903,180,0.8942055180904336,-4.141835441104604,-0.003844335675239563
20250822_194903,270,0.8942175085323172,-9.00146484375,0.0005333572626113892
20250822_194923,0,0.9025736466555742,-26.751939760508307,0.00889723002910614
20250822_194923,90,0.9025772440942799,-2.491779327392578,0.005625888705253601
20250822_194923,180,0.9025814148440383,26.751939760508307,-0.0053742676973342896
20250822_194923,270,0.9025851493225998,2.491779327392578,0.004605129361152649
20250822_194926,0,0.9015484962138658,-24.629769214320632,0.009385243058204651
20250822_194926,90,0.9015530680592269,1.6589813232421875,0.007968515157699585
20250822_194926,180,0.9015562993312357,24.629769214320632,-0.0009841620922088623
20250822_194926,270,0.9015418481253087,-1.6589813232421875,0.00779588520526886
20250822_194950,0,0.6537203563867111,4.723148826979468,-0.014349669218063354
20250822_194950,90,0.6539312813835002,4.391139984130859,-0.015011876821517944
20250822_194950,180,0.6537474407309087,-4.723148826979468,-0.013507753610610962
20250822_194950,270,0.6539175882863971,-4.391139984130859,-0.013937175273895264
20250822_194952,0,0.7326258695328038,14.699573863636374,-0.019456982612609863
20250822_194952,90,0.7328000988531759,-0.9994087219238281,-0.011917591094970703
20250822_194952,180,0.7326504784829532,-14.699573863636374,-0.017536938190460205
20250822_194952,270,0.7327589043927654,0.9994087219238281,-0.020696967840194702
20250822_194955,0,0.7430439702521331,10.073126680107535,-0.010655522346496582
20250822_194955,90,0.7428127780619308,-11.090072631835938,-0.005892693996429443
20250822_194955,180,0.7430906939992287,-10.073126680107535,-7.422268390655518e-05
20250822_194955,270,0.7428654298562758,11.090072631835938,-0.011029362678527832
20250822_195016,0,0.7999897323980758,-16.780345032991193,-0.016524434089660645
20250822_195016,90,0.7999959183665183,8.685081481933594,-0.020668894052505493
20250822_195016,180,0.80001482342486,16.780345032991193,-0.019302576780319214
20250822_195016,270,0.7999901539511116,-8.685081481933594,-0.017592936754226685
20250822_195018,0,0.7146706990076126,-9.942639601661782,0.0006733238697052002
20250822_195018,90,0.7148406564767296,7.458362579345703,-0.01135149598121643
20250822_195018,180,0.7146804162166431,9.942639601661782,-0.005596190690994263
20250822_195018,270,0.7148395929745556,-7.458362579345703,0.001971304416656494
20250822_195021,0,0.6805368897418702,2.7419965786901344,-0.015073433518409729
20250822_195021,90,0.6803654733276724,-19.43319320678711,-0.017839878797531128
20250822_195021,180,0.6805015793939861,-2.7419965786901344,-0.019505679607391357
20250822_195021,270,0.680332669914942,19.43319320678711,-0.01777780055999756
20250822_195052,0,0.7149544273516331,-0.06501634286412639,-0.014485806226730347
20250822_195052,90,0.7148686396458148,19.415882110595703,-0.02353927493095398
20250822_195052,180,0.7149592004302635,0.06501634286412639,-0.024712413549423218
20250822_195052,270,0.7148562420117006,-19.415882110595703,-0.02063995599746704
20250822_195121,0,0.7391951328161864,-2.3438798264907206,-0.01151624321937561
20250822_195121,90,0.7393172106966625,-3.7949600219726562,-0.02029833197593689
20250822_195121,180,0.7392181704325491,2.3438798264907206,-0.014414757490158081
20250822_195121,270,0.7393151343419313,3.7949600219726562,-0.019623756408691406
20250822_195124,0,0.806982240012141,-0.9851501405180869,-0.010264456272125244
20250822_195124,90,0.8069797552896291,-4.2173004150390625,-0.007181614637374878
20250822_195124,180,0.8069655108733473,0.9851501405180869,-0.009310364723205566
20250822_195124,270,0.8069779917106215,4.2173004150390625,-0.013643115758895874
20250822_195246,0,0.8848584399898414,-9.091157288611925,0.015041783452033997
20250822_195246,90,0.8848459000592682,11.242717742919922,-0.001857459545135498
20250822_195246,180,0.8848379813706392,9.091157288611925,-0.009733378887176514
20250822_195246,270,0.8848467182095782,-11.242717742919922,0.0008339583873748779
20250822_195457,0,0.910863999879277,33.86422348022461,0.029016926884651184
20250822_195457,90,0.9108612590251861,-39.596755101417386,0.012307211756706238
20250822_195457,180,0.9108521695887752,-33.86422348022461,-0.01571798324584961
20250822_195457,270,0.9108518060405051,39.596755101417386,0.01941874623298645
20250822_195500,0,0.9114989230176621,49.396575927734375,0.028568580746650696
20250822_195500,90,0.9115141884121021,-61.64619226539588,0.002919241786003113
20250822_195500,180,0.9115053825845291,-49.396575927734375,-0.004048436880111694
20250822_195500,270,0.9115065584892079,61.64619226539588,0.00441133975982666
20250822_195716,0,0.8947548430067995,48.35276412963867,0.018933594226837158
20250822_195716,90,0.8947601163684231,-0.3330087671065485,-0.002625763416290283
20250822_195716,180,0.8947509291781592,-48.35276412963867,-0.026288121938705444
20250822_195716,270,0.8947423753597256,0.3330087671065485,-0.006694167852401733
20250822_195738,0,0.8933917262526592,22.20754623413086,0.02337181568145752
20250822_195738,90,0.8933938010017566,-40.274174456256105,-0.004381448030471802
